"sample","scenario","seed","raw_column","raw_name","class_id","representative","representative_name"
"real_data","routine_bundle",20260810,13,"owns_quarter_acre",13,TRUE,"owns_quarter_acre"
"real_data","routine_bundle",20260810,14,"owns_radio_tv",6,TRUE,"owns_radio_tv"
"real_data","routine_bundle",20260810,15,"meals",15,TRUE,"meals"
"real_data","routine_bundle",20260810,16,"protein_meals",3,TRUE,"protein_meals"
"real_data","routine_bundle",20260810,17,"hh_size__admin_alias",16,FALSE,"hh_size"
"real_data","routine_bundle",20260810,18,"employed__admin_alias",1,FALSE,"employed"
"real_data","routine_bundle",20260810,19,"owns_land__admin_alias",14,FALSE,"owns_land"
"real_data","routine_bundle",20260810,20,"owns_radio_tv__admin_alias",6,FALSE,"owns_radio_tv"
"real_data","routine_bundle",20260810,21,"hh_size__standardized",16,FALSE,"hh_size"
"real_data","routine_bundle",20260810,22,"meals__standardized",15,FALSE,"meals"
"real_data","routine_bundle",20260810,23,"protein_meals__standardized",3,FALSE,"protein_meals"
"real_data","routine_bundle",20260810,24,"female_head__complement",2,FALSE,"female_head"
"real_data","routine_bundle",20260810,25,"employed__complement",1,FALSE,"employed"
"real_data","routine_bundle",20260810,26,"owns_land__complement",14,FALSE,"owns_land"
"real_data","routine_bundle",20260810,27,"hh_size__log",16,FALSE,"hh_size"
"real_data","routine_bundle",20260810,28,"hh_size__rank",16,FALSE,"hh_size"
"real_data","routine_bundle",20260810,29,"meals__log",15,FALSE,"meals"
"real_data","routine_bundle",20260810,30,"meals__rank",15,FALSE,"meals"
"real_data","routine_bundle",20260810,31,"protein_meals__log",3,FALSE,"protein_meals"
"real_data","routine_bundle",20260810,32,"protein_meals__rank",3,FALSE,"protein_meals"
